k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2,97.27707698801933,83.97625189607412,66.14338155591143,102.30328597989055,59.815502054009244,98.74610590326242,117.62556158720501,71.4680913787505,101.03114088681814,2.381906272411044,91.5594037573529,49.52297928247735,32.8836788107466,131.43815489435943,110.78615461647452,125.00250653237097,78.99847529392645,9.127368102388516,29.51942264672283,29.7453219763307,104.83518668123305,81.95867518221725,115.56370469971881,95.38646317990272,115.26373418715906,105.93668262767196,101.90364913394185,69.13107500027363,107.99737106562537,46.86805277940269,126.97169256973407,91.88232992880188,115.16016293046943,134.84579767205747,129.3305800079143,15.275561784389936,48.72036476527522,109.3493929870394,125.62989829279769,114.96518262475826,52.51198614278671,133.6222485277976,107.09615081532269,101.26880693469678,125.54516478528637,131.49734978996756,83.34511625314005,131.47095099345233,90.64115386178446,4.050627519914343,5.126544056781597,132.61697927174947,114.12647997546921,95.06967492688767,118.51732236044518,119.7655514168457,28.813623385333926,125.95281059948972,121.85920240470278,128.87054783432487,118.3282178280812,13.914812673795566,10.80678195961272,123.92307770622662,50.97917450289455,131.83328467039513,115.0232056226879,114.31303330635392,105.39495033709504,121.63683231938361,56.265079058753315,9.625618172349164,111.37476572095298,124.18205232789965,83.40953367436394,30.171772481838104,94.80770293028951,50.37741052022284,118.19169311566404,132.78116715014727,85.15619932619289,113.33830653194046,124.18233097189682,63.79965979292493,14.794921311276113,75.57116466294019,82.17315140054484,6.048201297139343,125.93272156073269,92.55389278042892,3.4349986009181066,2.257223656315972,96.16532858714035,72.76355280416942,97.69945668808684,115.37817771433578,19.243417766286285,116.09809201238579,26.008698739939007,32.87410805421551
3,119.15788535138006,40.26136951325995,98.1991251608816,78.00129655591994,124.2303004876553,73.78173089787424,104.52741497760677,24.326551296230065,113.4259207135654,72.4893070961113,3.2950245929653477,46.77169056171137,92.5081464479994,4.792281025611032,29.02164741771763,122.70008834442876,47.87828372176213,51.429005062889345,44.90600541343002,70.82106129439381,35.5868465090783,97.33103823218238,42.82430744409842,51.20979447208735,52.41123159563226,101.97122789280044,100.72520237995957,108.46084251224886,74.1516154896299,135.24342110941205,119.79250305890207,101.70645149446774,104.65041609287559,105.99114535375386,88.47311498982911,4.350949922237476,83.78307300561669,116.13787639456567,26.352855751893713,91.98973030343559,102.66436638116929,112.44343437349286,117.33887949409356,49.84762888495706,104.84407411082032,83.87477249743316,99.46798798686767,64.47106368844419,127.27623685221113,49.30201551705942,120.83598175718073,9.954613963241798,53.361332946266074,79.02331218029553,122.73484502261837,5.8808722367203075,78.6966158285503,122.54379136765282,90.7121791530163,107.73863582670165,21.825446024936156,69.19204777020425,84.81045056058093,89.48881613280555,33.594447579039894,108.26527084543015,4.424138312108568,72.06326637708088,36.25609378876776,29.527265063902178,88.56575183348204,41.87218484379048,106.45269744842089,78.57084826665317,92.38937775536864,95.84406301355203,87.77533286861777,31.44524492009461,58.47182577008857,57.12289906127346,44.87907636450251,95.03402840532286,10.811997285688733,30.32847692513755,21.34745603138967,64.32632155362026,10.390443074444846,57.818629862608034,65.67181694208398,103.09603137877403,79.62133860297794,88.40509709350815,88.00013926863124,100.45885755597199,37.60645912900836,71.18841138118249,131.91447865249845,116.83772594521723,97.8624548310164,65.03267446982574
4,111.55660912432128,7.920080493511222,90.58872737735317,75.95128348104663,67.0049347631449,76.02937412785549,20.337288012300775,77.8410581865938,70.29669991488308,98.64450277958804,32.45353600406513,64.91722250689436,4.729138602553718,109.92779708740744,8.75158241278848,60.782781788336564,107.25587355438066,16.906196825221727,69.57889351142535,35.31188127990643,58.96260278048604,29.379002458524127,3.139713719385014,45.519464018669396,19.02044595187894,21.980372025543176,76.48604781255494,48.52547164895091,46.86335615640871,59.52842136657823,5.974787079629834,38.84671175170121,33.51007842487644,25.76307147552717,86.78223423095963,57.183734968855916,111.54499251215007,75.52847379084274,88.20582808587986,42.79371069110539,31.472867777544835,56.108486130956265,21.61581826098157,33.85838455874173,94.39763527195564,105.45277236711595,59.03965154149999,7.789007826279175,101.60903456771771,17.957254654276852,43.238573964566356,77.40520273826218,20.958694325460655,90.27076333510847,112.47337187562991,1.8080563781554986,4.578400048484667,116.61517498852581,86.19923305374465,40.70440471181408,68.88853679873911,4.020841723439958,58.89698581278422,110.73246258873775,90.77387567131761,32.22888674006106,51.94000164097926,116.09491183802002,132.24634473341803,73.6041367609493,76.54175766301407,96.38119180723466,22.866884946232346,67.85231378262955,54.009860057564495,16.86814040761577,72.0134197814671,2.2477619346472864,33.56251441015726,41.23663610385755,126.0973441538149,53.1052144602797,12.804479196801054,4.755786543958777,3.9300358989307256,77.77908079277964,130.3352242620621,40.00638078248724,90.74922627196933,53.73229519168865,87.627751984587,65.1490983129469,57.57359417755271,65.20651452793278,6.020907503345256,64.4558122970818,97.13099154922975,27.50152694730899,89.79870634293644,38.78414145185535
5,7.178560634179519,15.882170380895275,25.906134984007934,50.38284343818006,99.21604880683108,24.04841741226612,124.04035520525883,104.19307636755241,2.14482763582663,38.162809877945364,68.4580919046078,14.269815367325734,80.1767109302571,79.03157741359826,5.173418115939739,5.577836079114036,38.38136554815296,76.80517139731037,75.58286920372086,64.51112355445981,59.07529799744715,52.990151099247356,47.709624440941695,18.980895625286223,91.3547204128912,79.8888801108344,95.4352293937223,96.81837301132651,32.8606730350548,5.225747837705455,2.8365112254198834,72.67521006533482,17.348031650434876,60.7367200566014,55.40031347133592,70.27367684871007,97.15966851782326,29.23605001575845,82.66861735832806,82.16772042507927,41.36388272868564,82.19422699043794,74.86345882437516,53.10842140714999,38.19179766950704,37.641171794627155,111.58845932591055,96.35161489479646,17.776568359753753,6.218318338456612,116.56783612233394,5.813216349423982,11.757082337838227,13.033760505402995,104.5576864337272,66.24468253090185,17.542575045514766,0.3901570021617431,13.027099521757293,88.39822284120928,10.740520930497041,38.13626442684043,43.27587949912203,32.55646052948708,71.35532936908061,16.66959702216205,64.16035611273966,28.998357198256087,31.5047890233041,70.08890684644044,73.68663990634369,74.60056704808888,40.03905913676334,21.856352207125923,95.27019012914575,96.81130301033556,104.89178789201085,34.9102198919031,22.697962107511884,58.97311718306523,81.1418563704244,5.312328611335744,57.74129933201394,32.90496164379253,4.623234940519808,89.03651118426983,14.37767129493696,85.58452239372373,5.010701101350264,65.8707410242576,14.387333486866538,2.467091295860712,34.5182705184519,86.07918963465586,92.34188974402922,23.68430544923521,53.6350994377284,46.52123629088719,65.00153912395169,40.31181334107322
6,90.74615427976244,54.08694338040952,13.908177914217774,63.3020675311563,1.8275861413730468,2.6312098701627065,6.500234158266835,14.33948130843278,23.42095161855279,15.481870416785782,54.692164261154716,20.214420856250953,86.3561333588742,14.251551652254477,38.59034525188642,83.49194979547764,24.376418058514048,84.31557121642578,0.9294940400808116,94.09271181528415,0.13203445502836075,0.4582870596763371,9.17400662780608,0.747592648461989,108.57436866008985,28.340341090657972,19.49743411967198,24.56941372629214,28.545130268890972,31.878263717749945,4.5891762279935335,38.60490897424748,36.97982186905669,19.873965635338365,4.515850730715812,49.65745938998347,22.13888912316881,1.1332759542109159,0.02717380607137443,15.853165769498531,2.1765452676565076,7.374550689056122,109.34091737499347,55.09914103050576,7.55664092480589,54.24844833023302,47.690223372125104,27.952909453753776,71.85782886371848,34.38675427686273,21.496838550996827,55.262295993698615,113.7767197596329,67.64321165550967,54.74085092518857,27.692541419454045,18.560460935331193,33.763493561838686,32.587733634148535,19.179063222161005,7.361335514629957,69.84218389232687,20.747512078061618,105.0496916553209,44.56871201230669,22.209016803017363,36.856664908353,62.53628791052773,82.1845604281625,20.902431080556283,97.77830400855127,39.36962871924452,73.24748721838405,71.73826818478453,35.87904453758598,63.527797025846894,11.846905205882791,17.599255953487585,31.111439303578422,3.831871743228703,2.8658511560515763,33.02028375144384,7.8256685682374325,26.257411557058674,74.74856847145921,53.92959388152755,44.38285191131929,8.974125110388059,6.528692781781132,1.750844011274097,10.289229510245661,69.18379842224314,102.74928423431722,72.07482827275646,48.92229342893596,69.36708809388497,1.8586111028905634,72.0054008167208,0.5000801038523548,0.9238312138693345
7,6.24019820431289,25.258960028382546,21.637893923937867,50.26977832186898,9.784324778353437,115.44813263370456,10.723752407799878,56.00183552215208,62.519674857178046,35.92840692441558,73.82841355965151,51.41456985156779,67.02558177939807,54.97082089295699,10.927571417251698,23.263410127799162,50.52672520797579,35.90634367019334,55.05063300697125,7.1365161192372,59.86587130634493,16.48478382284003,4.193510427895745,72.54133361782938,13.190711794969815,21.576881448183542,93.3599439313926,104.54678436588819,23.668461882022783,30.329097193711874,45.83333476016202,8.268296958448417,72.9517083807403,57.91289136251173,2.4791783761162094,60.22847500822837,20.860890682447632,10.396124840226747,57.900838174323624,57.37711331520788,59.28000739298673,12.581651271938682,32.6666788154034,16.255737791393884,2.432702354018602,92.90438823799369,53.174123557173814,33.01992439239713,62.23407045852903,26.97582799309933,86.54698137254313,27.78513758599847,23.798706455218365,65.71167224547541,4.561729901858143,29.321821254767087,14.08026518859441,16.811542068377207,5.637485576147952,11.39945396796196,7.753590752818127,29.77177528739425,72.91787541506704,31.479661763582087,34.74869324364698,5.005851557503718,68.15917948323217,58.78512358798186,34.82689192697853,20.491073096688353,9.235108242901362,60.635755175949214,26.90680188924047,13.192773164604233,40.777595751233974,82.27828215109223,54.51409980859066,1.2491236448673533,78.91191851803497,48.44399651212049,98.29778596899465,59.8754447500817,73.2393770245236,89.8873371745518,23.059755904351917,0.7327780638615877,46.02950526944409,47.56649135502903,4.277619454696293,10.204544660158035,60.233948667017515,4.295807576766265,34.744227348430954,35.151891832679155,38.26316526148841,15.058865209060599,67.04746521835882,95.2604304796935,9.54909758889059,31.382151998213928
8,35.00370278402667,21.61283604816144,14.442921527537464,3.0968402911538533,0.06384699334483912,64.4395319780601,85.98048726640555,87.17395114868987,28.200400082521696,8.431244171009155,11.983632248219436,71.34519781374745,62.204620895503936,33.50318779254435,2.9818463559305997,3.3855370743009985,22.495833247505686,14.117753506967972,70.95716466937697,7.490797100775524,30.681801227863218,27.77881990534499,32.8006464702958,25.035808317058013,41.1083880063609,33.449415656162515,38.96355309722327,12.813546208484468,6.843466612948902,1.9710074944251232,55.0935632027394,22.08999097306409,12.039283386279351,40.76449442235871,30.176112091690158,16.4137845125027,9.852986376406278,46.674577432215,5.454316808481167,15.083535511890744,26.662438792233743,52.175288082706544,25.238834090186472,16.274291951679288,26.294285885392966,4.558678142574564,3.544074404359776,11.283791976732232,16.664688661347938,7.041245325556957,13.96729708164844,9.342374216234361,13.857041766669653,1.2011900413272372,70.20054165526805,5.640918568059817,35.41234217306496,47.25973310006292,65.03816730010556,24.083556872050636,33.64874233002182,1.1328053300232739,29.242905357282226,23.283786185930637,12.544386952499849,71.099893707148,3.232700512800534,1.2004605986004435,36.58301908157952,60.81169524932329,77.1731084344397,68.43952122876918,23.444683910250802,53.34159054830516,4.229424759204505,16.283978431638104,8.19154074321142,33.35363228582692,29.708592466764756,6.33700381940821,12.612969336975254,12.313569532633437,4.575963300287839,57.600259276331144,31.653542858437476,10.927136719961169,57.90890022245229,32.952453297169015,37.54062370739473,23.639774790738713,39.72544659927257,18.175126231801357,27.28693960203927,6.85291924267878,38.811705432910244,5.766434348246065,56.89701761675053,14.015407357951403,39.80340134150258,35.91793256365359
9,0.48078592739994974,43.023345525673506,25.20210005429692,24.678754746205158,40.84909890419583,25.266663066745195,51.14258860616769,1.7716989248201287,3.2998181458594615,5.645191986427932,3.2617468776005296,0.6602640103297119,5.122339007318686,77.27683390386765,3.41829525550952,31.29388496389963,41.82337758968819,47.88355445709948,74.93981512662356,0.9833023583583156,1.7280992477441828,3.834456276366211,64.02871434719778,52.42224715530105,23.537531702801587,19.638041814314562,72.42585362988402,62.01777481873711,41.98808707687799,71.53600164618594,10.37999427409369,57.23453412494128,5.9057899068060635,24.743066619661292,4.21287658906067,24.31858125993908,32.165068796404626,9.242867201670464,41.121656191217426,2.9521146189484284,38.024480262113144,29.655535217358448,11.496609375930973,30.043528827998756,79.67577653869222,8.453394363945108,48.8441848229763,1.0198563688294087,7.757726983542426,65.83340985564521,20.749631271771534,43.42218257985938,56.3710839847942,21.65648983951462,65.66347813495737,26.51109806814253,15.546424415279446,48.56492842245595,18.88674323070633,10.216073968493589,36.946359294268376,69.9325743476897,27.52656403535883,20.14296041396028,4.612730959269726,40.633655097518584,7.1365325941750655,36.46982274423141,70.46778309751068,35.253177573498775,2.7276111601146624,21.70568893819265,15.91419532660251,7.8703514831279335,69.63119756449483,9.553351584029997,52.924352580677905,2.4619129931440966,24.681250471638407,18.126372649980823,30.88079865154353,7.025679036373674,29.54615931205393,79.3617986835165,70.43367874459527,6.854551626083833,45.22920843039843,48.55279771869631,21.9720374823915,22.88345169737231,8.07377139506633,10.491097431070983,8.194985426135815,12.139884484747569,27.199647511115117,10.647674201878232,12.661002989089639,15.83315709758348,2.6606760277703643,24.648570838798648
10,64.63091181451273,35.91950261099538,20.765652363249686,28.298338998356442,10.974715718215066,14.991657905923262,31.672080760686313,56.2609782265593,14.222525371021618,11.366913406088486,37.82493152703509,47.672254861785845,14.206149723948755,1.6878094119039702,0.372306070784731,26.278486848936765,11.712279052955864,13.274535849221223,13.644974899131256,56.565892304761235,69.4451834515374,0.5928592777860899,3.292626608963417,14.983485889441425,40.70815319481852,12.395459331656667,31.054194229929806,18.549342238386487,18.941313259369196,11.87594586952605,27.780203171610793,34.69188785697058,27.267743812713135,2.5162383992203843,21.98818915999621,57.493588618885454,9.651146233187035,4.4658301187283485,0.4664060623815658,12.57451189802228,21.724601464518543,2.828828589029058,27.18555077630232,0.4189927267785265,0.2487026606918903,8.207946545023333,34.35980210045523,13.066839774885068,14.911174068760246,37.19717353069362,49.964445344344,74.18487255458253,1.0536311721684513,31.12478377491442,18.473371649230003,20.443266879812796,18.743272948865666,14.729161657778405,2.437403768164188,28.223309593776918,37.135750671939746,10.041667811409837,10.201028146803793,0.1492898499784303,19.05616357620866,18.546198342709147,15.401470856311121,2.772056057191662,29.780510521346883,62.24945193296553,2.8493128297964176,4.799503913379283,3.505478866342088,44.214326835807825,42.7730696254753,38.84552515901565,2.035142910736141,7.6727851664422815,0.9027119245111237,26.662540720207986,63.65930822066913,33.48841018122219,26.885284000812078,4.137314573089071,24.822581964324215,2.560417537775294,22.62552928414432,10.327246428839146,48.683518263782474,5.210546967659155,43.06256887280426,8.180974814406596,1.574377129444855,46.66211876072538,18.67783259466944,34.92578395472822,9.29590084082733,7.196347513685595,8.06382063126631,1.3119195254311364
11,13.626463816765323,6.269599803825713,8.244091282734757,0.08354148706280284,1.4950239126682163,16.873012176448327,19.250438895365846,31.907638533269846,16.239347753030927,13.15700794188706,8.538435728697408,2.8721268815880876,10.689685037642107,3.706966382399827,11.949363501427854,69.36754892985599,7.93113349583993,1.9440232751976794,52.944663692913025,41.513604452231405,0.3158098734600969,1.273989063628079,13.64253802355816,9.872779506593815,26.836676116477506,44.765969450332534,56.35006624253781,22.040487652393296,2.8905773562999855,1.2021668101334058,48.62608288916701,16.26835491772269,31.7468736355205,37.49658756058514,35.006517805423556,9.702243669282296,46.978540113599166,13.223619988136136,8.387847452767744,13.038243642405575,12.733890805576436,9.964336418061123,33.6040863322489,5.388996904830435,0.30157292823886905,19.54440689095587,27.66160376320647,18.515576063374326,29.53757390588345,3.039699179654747,15.490702176572853,34.99312271228314,47.66105899035162,10.572681720363676,12.805512015056394,13.737386798073828,7.042025124496746,13.103702239189914,14.575150900997954,45.06830523018533,53.3657796338852,57.48066134158526,28.005305669715483,6.373441175154625,16.202070741255454,11.802537426727923,9.313178711838475,2.6354212121343323,19.556481936532037,2.447340550887816,6.891748546034137,10.639088885219337,6.594326037718076,1.0488221788789076,59.567525566051984,12.336479322034705,13.058150593087987,4.202744905610075,14.569674283387442,52.6405717877347,8.75758959932773,20.195490849600674,14.728699130248401,15.452517776583335,10.340044626416244,16.57574876658228,33.1722472994563,49.95052808005279,26.398707507196306,41.28867975850447,17.004477970886427,27.150361145349777,31.302948812193648,44.323872860035266,3.2518428366723526,11.407894792372105,21.38370366171374,42.941971096283,10.322787129836598,34.72698037045694
